"dog_id","survey_year","mm_jr_date","mm_jr_location","mm_jr_location_description","mm_jr_number_practice_jog_trials","mm_jr_jog_trial_1_outcome","mm_jr_jog_trial_1_time_seconds","mm_jr_jog_trial_1_problems","mm_jr_jog_trial_2_outcome","mm_jr_jog_trial_2_time_seconds","mm_jr_jog_trial_2_problems","mm_jr_jog_trial_3_outcome","mm_jr_jog_trial_3_time_seconds","mm_jr_jog_trial_3_problems","mm_jr_jog_trials_motivation_treat","mm_jr_jog_trials_motivation_toy","mm_jr_jog_trials_motivation_verbal","mm_jr_jog_trials_motivation_clapping","mm_jr_jog_trials_motivation_none","mm_jr_jog_trials_motivation_other","mm_jr_jog_trials_motivation_other_description","mm_jr_number_practice_run_trials","mm_jr_run_trial_1_outcome","mm_jr_run_trial_1_time_seconds","mm_jr_run_trial_1_problems","mm_jr_run_trial_2_outcome","mm_jr_run_trial_2_time_seconds","mm_jr_run_trial_2_problems","mm_jr_run_trial_3_outcome","mm_jr_run_trial_3_time_seconds","mm_jr_run_trial_3_problems","mm_jr_run_trials_motivation_treat","mm_jr_run_trials_motivation_toy","mm_jr_run_trials_motivation_verbal","mm_jr_run_trials_motivation_clapping","mm_jr_run_trials_motivation_none","mm_jr_run_trials_motivation_other","mm_jr_run_trials_motivation_other_description"
3127,"annual_2023","2023-05-09",1,"@ Kynn's Field - agility practice yard - outdoors on grass",3,1,"6.38",NA,1,"7.13",NA,1,"5.86",NA,1,0,1,0,0,0,NA,2,1,"2.15",NA,1,"2.38",NA,1,"2.18",NA,1,0,1,1,0,0,NA
3130,"annual_2023","2023-05-16",1,"in my yard",3,1,"3.86",NA,1,"3.92",NA,1,"3.76",NA,0,0,0,0,1,0,NA,3,1,"2.99",NA,1,"1.95",NA,1,"2.15",NA,0,0,1,0,0,0,NA
3304,"annual_2023","2023-05-07",0,"Path to far tree",2,1,"20",NA,1,"21",NA,1,"20.4",NA,0,0,1,0,0,0,NA,2,1,"29",NA,1,"14",NA,1,"17.1",NA,0,0,1,0,0,0,NA
3334,"annual_2023","2023-05-16",0,"In our front yard, on grass",3,1,"4.33",NA,1,"4.40",NA,1,"4.37",NA,0,1,0,0,0,0,NA,3,1,"4.03",NA,1,"2.42",NA,1,"3.05",NA,0,1,0,0,0,0,NA
3367,"annual_2023","2023-05-20",1,"my backyard (on the grass)",1,1,"4.75",NA,1,"4.42",NA,1,"4.40",NA,1,0,1,0,0,0,NA,1,1,"2.50",NA,1,"2.10",NA,1,"2.07",NA,1,0,1,0,0,0,NA
3371,"annual_2023","2023-05-17",0,"local park, dog is familiar with",3,1,"3.48",NA,1,"3.61",NA,1,"3.78",NA,0,0,1,0,0,0,NA,2,1,"1.73",NA,1,"1.81",NA,1,"1.79",NA,0,1,0,0,0,0,NA
3428,"annual_2023","2023-04-30",0,"In my yard",1,1,"4.5",NA,1,"4.5",NA,1,"4.66",NA,0,0,1,0,0,0,NA,2,1,"3.75",NA,1,"2.82",NA,1,"2.87",NA,1,0,0,0,0,0,NA
3468,"annual_2022","2022-07-19",0,"Driveway and pavement",1,1,"5.75",NA,1,"4.98",NA,1,"4.35",NA,1,0,0,0,0,0,NA,1,1,"1.9",NA,1,"2.2",NA,1,"2.1",NA,1,0,1,0,0,0,NA
3468,"annual_2023","2023-05-07",1,"Driveway asphalt",1,1,"6.05",NA,1,"5.90",NA,1,"4.90",NA,0,0,0,0,1,0,NA,1,1,"2.50",NA,1,"2.54",NA,1,"3.0",NA,1,0,0,0,0,0,NA
3494,"annual_2023","2023-05-14",0,"Front yard street, concrete/asphalt",3,1,"4.77",NA,1,"4.28",NA,1,"4.55",NA,0,0,1,0,0,0,NA,3,1,"1.79",NA,1,"1.92",NA,1,"1.83",NA,1,0,0,0,0,0,NA
3502,"annual_2022","2022-07-25",0,"concrete sidewalk in front of my house",3,1,"5.50",NA,1,"5.79",NA,1,"5.29",NA,1,0,0,0,0,0,NA,3,1,"2.38",NA,1,"2.60",NA,1,"2.51",NA,1,0,1,0,0,0,NA
3515,"annual_2023","2023-05-19",0,"driveway, concrete and asphalt",3,1,"6.05",NA,1,"5.55",NA,1,"4.98",NA,1,0,1,0,0,0,NA,2,1,"3.45",NA,1,"3.10",NA,1,"2.75",NA,1,0,1,0,0,0,NA
3617,"annual_2023","2023-05-13",1,"Medium Grass Field in my neighborhood",1,1,"3.47",NA,1,"2.95",NA,1,"3.15",NA,0,0,1,0,0,0,NA,1,1,"2.3",NA,1,"2.26",NA,1,"2.45",NA,1,0,0,0,0,0,NA
3684,"annual_2023","2023-04-23",0,"Back yard, grass/ dirt",2,1,"3.76",NA,1,"3.28",NA,1,"2.95",NA,0,0,1,0,0,0,NA,3,1,"1.49",NA,1,"1.38",NA,1,"1.35",NA,1,0,1,0,0,0,NA
3685,"annual_2023","2023-05-24",0,"Backyard grass",5,1,"5.32",NA,1,"5.63",NA,1,"5.67",NA,0,0,0,0,1,0,NA,2,1,"2.03",NA,1,"2.05",NA,1,"2.51",NA,0,1,0,0,0,0,NA
3714,"annual_2023","2023-05-12",0,"On grass  inside my fenced backyard.",2,1,"3.97",NA,1,"3.68",NA,1,"4.05",NA,1,0,1,0,0,0,NA,2,1,"2.23",NA,1,"1.81",NA,1,"1.88",NA,1,0,1,0,0,0,NA
3756,"annual_2023","2023-05-28",0,"grass yard at lake",1,1,"5.11",NA,1,"5.26",NA,1,"5.13",NA,1,0,0,0,0,0,NA,1,1,"2.66",NA,1,"2.3",NA,1,"2.51",NA,1,0,0,0,0,0,NA
3803,"annual_2023","2023-05-20",1,"In my yard; grass and dirt",2,1,"7.28",NA,1,"6.65",NA,1,"6.80",NA,0,0,1,0,0,0,NA,2,1,"3.66",NA,1,"4.10",NA,1,"3.95",NA,0,0,1,0,0,0,NA
3816,"annual_2023","2023-05-19",0,"Basement, Concrete Floor",3,1,"6.63",NA,1,"6.55",NA,1,"7.39",NA,1,0,1,0,0,0,NA,2,1,"3.77",NA,1,"3.73",NA,1,"2.98",NA,1,0,1,1,0,0,NA
3833,"annual_2023","2023-05-20",0,"Basement concrete floor",3,1,"6.99",NA,1,"6.7",NA,1,"7.1",NA,0,0,0,0,1,0,NA,2,1,"2.35",NA,1,"2.45",NA,1,"2.4",NA,0,1,1,0,0,0,NA
4310,"annual_2023","2023-05-30",1,"inside house, basement, carpeted",1,1,"4.46",NA,1,"5.00",NA,1,"4.12",NA,0,0,1,0,0,0,NA,2,1,"2.2",NA,1,"1.94",NA,1,"1.93",NA,0,0,1,0,0,0,NA
4372,"annual_2023","2023-05-12",0,"In our yard.  Grass.",3,1,"6.41",NA,1,"6.39",NA,1,"6.40",NA,0,0,1,0,0,0,NA,3,1,"5.04",NA,1,"5.20",NA,1,"5.10",NA,0,0,1,0,0,0,NA
4416,"annual_2022","2022-07-31",0,"Large concrete flat driveway",3,1,"4.06",NA,1,"4.66",NA,0,NA,"5.03 time but he was antsy and jumping up thinking I had a treat for him.",1,0,0,0,0,0,NA,1,1,"1.66",NA,1,"2.02",NA,1,"1.78",NA,1,0,0,0,0,0,NA
4525,"annual_2023","2023-05-13",0,"My back yard.",3,1,"4.52",NA,1,"4.32",NA,1,"4.81",NA,0,0,1,0,0,0,NA,4,1,"3.73",NA,1,"4.31",NA,1,"3.92",NA,1,0,1,0,0,0,NA
4665,"annual_2023","2023-05-21",0,"Blacktop alley",3,0,NA,"Went off to sniff something interesting",1,"4.75",NA,1,"4.30",NA,0,0,0,0,1,0,NA,3,1,"4.46",NA,1,"4.89",NA,1,"4.25",NA,0,0,0,0,1,0,NA
4826,"annual_2023","2023-05-08",0,"Back yard, grass",5,1,"5.43",NA,1,"5.91",NA,1,"6.34",NA,1,0,1,0,0,0,NA,1,1,"2.53",NA,1,"2.43",NA,1,"3.49",NA,1,0,1,1,0,0,NA
4837,"annual_2023","2023-04-30",1,"in our yard",3,1,"4.49",NA,1,"4.78",NA,1,"4.01",NA,1,0,0,0,0,0,NA,3,1,"1.8",NA,1,"1.6",NA,1,"1.6",NA,1,0,0,0,0,0,NA
4919,"annual_2022","2022-07-04",0,"inside my house on ceramic tile",2,1,"5.21",NA,1,"5.85",NA,1,"5.68",NA,0,0,1,0,0,0,NA,2,1,"3.13",NA,1,"2.82",NA,1,"2.85",NA,1,0,0,0,0,0,NA
5114,"annual_2023","2023-05-05",0,"Inside my fenced-in backyard on natural grass turf",2,1,"7.2",NA,1,"7.5",NA,1,"7.3",NA,1,0,0,0,0,0,NA,1,1,"4.2",NA,1,"4.01",NA,1,"4.5",NA,1,0,0,0,0,0,NA
5233,"annual_2023","2023-05-11",0,"living room to hallway, tile and dried seagrass straw flooring",1,1,"7.51",NA,1,"7.16",NA,1,"7.11",NA,1,0,0,0,0,0,NA,1,1,"4.59",NA,1,"3.06",NA,1,"3.45",NA,1,0,0,0,0,0,NA
5318,"annual_2023","2023-05-10",0,"yard",2,1,"5.02",NA,1,"4.09",NA,1,"3.99",NA,1,0,0,0,0,0,NA,3,1,"3.48",NA,1,"3.64",NA,1,"2.72",NA,1,0,0,0,0,0,NA
5400,"annual_2023","2023-05-17",0,"in my yard-grass",3,1,"4.81",NA,1,"4.91",NA,1,"4.98",NA,1,0,1,0,0,0,NA,3,1,"2.56",NA,1,"3.26",NA,1,"3.01",NA,1,0,1,0,0,0,NA
5452,"annual_2023","2023-04-30",1,"side yard of home, grass",3,1,"4.01",NA,1,"3.56",NA,1,"3.09",NA,1,0,0,0,0,0,NA,3,1,"2.07",NA,1,"2.57",NA,1,"2.44",NA,1,0,0,0,0,0,NA
5544,"annual_2023","2023-05-22",0,"In our back yard, along the driveway between the patio and the garage. The surface is dg gravel/dirt.",3,1,"5.11",NA,1,"5.08",NA,1,"4.61",NA,1,0,0,0,0,0,NA,2,1,"2.65",NA,1,"2.68",NA,1,"2.93",NA,1,0,0,0,0,0,NA
5549,"annual_2023","2023-05-13",0,"In backyard. On flat paved surface.",2,1,"6.69",NA,1,"5.89",NA,1,"5.71",NA,0,0,0,0,1,0,NA,2,1,"2.54",NA,1,"2.35",NA,1,"2.51",NA,1,0,1,0,0,0,NA
5642,"annual_2023","2023-05-13",0,"Grass",3,1,"3.34",NA,1,"2.99",NA,1,"3.56",NA,1,0,0,0,0,0,NA,3,1,"2.32",NA,1,"1.80",NA,1,"1.94",NA,1,0,0,0,0,1,"Someone running away"
5652,"annual_2023","2023-05-21",0,"My back yard",3,1,"5.36",NA,1,"5.27",NA,1,"5.76",NA,1,0,0,0,0,0,NA,2,1,"4.16",NA,1,"3.77",NA,1,"3.37",NA,1,0,0,0,0,0,NA
5670,"annual_2022","2022-08-09",0,"Yard",1,1,"3.55",NA,1,"4.15",NA,1,"3.82",NA,1,0,0,0,0,0,NA,1,1,"2.91",NA,1,"2.65",NA,1,"2.7",NA,1,0,0,0,0,0,NA
5748,"annual_2023","2023-04-26",1,"outside..grass lawn",3,1,"4.64",NA,1,"5.11",NA,1,"5.24",NA,1,0,0,0,0,0,NA,1,1,"2.18",NA,1,"2.64",NA,1,"2.68",NA,1,1,0,0,0,0,NA
5810,"annual_2023","2023-05-14",1,"inside house hallway",2,1,"5.66",NA,1,"6.22",NA,1,"5.76",NA,0,0,0,0,1,0,NA,2,1,"2.61",NA,1,"2.61",NA,1,"2.85",NA,1,0,0,0,0,0,NA
6121,"annual_2023","2023-06-10",1,"At ARF, a canine rehab. Berber carpet, straight down the hallway.",2,1,"6.03",NA,0,NA,"Toki stopped partway through",1,"6.01",NA,1,0,1,1,0,0,NA,2,1,"5.91",NA,1,"5.46",NA,0,NA,"Started jumping at the treats used during run",1,0,1,1,0,0,NA
6178,"annual_2023","2023-05-06",1,"My fenced yard",3,1,"3.98",NA,1,"4.06",NA,1,"3.58",NA,0,0,1,0,0,0,NA,3,1,"3.5",NA,1,"4.3",NA,1,"3.3",NA,1,0,1,0,0,0,NA
6193,"annual_2023","2023-04-14",0,"at a park on grass",2,1,"10.15",NA,1,"11.12",NA,1,"12.84",NA,0,0,1,0,0,0,NA,1,1,"5.55",NA,1,"5.72",NA,1,"5.87",NA,0,0,1,0,0,0,NA
6328,"annual_2023","2023-05-19",0,"in my yard on the grass",1,1,"5.48",NA,1,"5.76",NA,1,"5.85",NA,0,0,1,0,0,0,NA,1,1,"3.51",NA,1,"3.53",NA,1,"3.16",NA,0,1,0,0,0,0,NA
6454,"annual_2023","2023-05-07",0,"yard, turf",4,1,"5.00",NA,1,"6.05",NA,1,"4.64",NA,0,0,1,0,0,0,NA,3,1,"3.02",NA,1,"2.83",NA,1,"2.10",NA,1,0,1,0,0,0,NA
6557,"annual_2022","2022-07-13",0,"in our yard on grass",2,1,"5",NA,1,"4",NA,1,"5.1",NA,1,0,0,0,0,0,NA,1,1,"3.6",NA,1,"3.2",NA,1,"3.5",NA,1,0,0,0,0,0,NA
6593,"annual_2023","2023-04-25",0,"In my yard",3,1,"6.38",NA,1,"4.58",NA,1,"5.40",NA,0,0,1,0,0,0,NA,1,1,"3.20",NA,1,"2.20",NA,1,"348",NA,0,1,0,0,0,0,NA
6684,"annual_2023","2023-04-18",1,"my driveway",3,1,"4.73",NA,1,"4.82",NA,1,"5.17",NA,0,0,1,0,0,0,NA,3,1,"1.91",NA,1,"1.95",NA,1,"2.40",NA,0,0,1,0,0,0,NA
6717,"annual_2023","2023-05-11",0,"Driveway Concrete",2,1,"5.02",NA,1,"5.02",NA,1,"4.69",NA,0,0,1,0,0,0,NA,2,1,"3.32",NA,1,"3.55",NA,1,"3.23",NA,0,0,1,0,0,0,NA
6728,"annual_2022","2022-08-08",0,"In the backyard of our tuscon house.",2,1,"3.83",NA,1,"4.21",NA,1,"4.40",NA,0,0,1,0,0,0,NA,1,1,"2.52",NA,1,"2.36",NA,1,"3.03",NA,1,0,1,0,0,0,NA
6799,"annual_2023","2023-04-23",0,"concrete parking lot",1,1,".13",NA,1,".15",NA,1,".14",NA,0,0,0,0,1,0,NA,1,1,".5",NA,1,".4",NA,1,".5",NA,0,1,0,0,0,0,NA
6810,"annual_2022","2022-07-24",0,"in my yard on the north side of my house",3,1,"4.66",NA,1,"4.96",NA,1,"5.15",NA,0,0,1,0,0,0,NA,3,1,"3.95",NA,1,"3.47",NA,1,"5.35",NA,1,0,1,0,0,0,NA
6978,"annual_2023","2023-04-22",0,"In my yard",3,1,"4.93",NA,1,"4.83",NA,1,"4.61",NA,0,0,1,0,0,0,NA,3,1,"2.46",NA,1,"3.33",NA,1,"3.82",NA,1,0,1,0,0,0,NA
7085,"annual_2023","2023-04-20",0,"outside synthetic turf",2,1,"4.68",NA,1,"4.55",NA,1,"4.45",NA,1,0,0,0,0,0,NA,1,1,"2.81",NA,1,"2.75",NA,1,"2.82",NA,1,0,0,0,0,0,NA
7113,"annual_2022","2022-07-25",1,"Back yard, grass",3,1,"4.30",NA,1,"4.12",NA,1,"4.07",NA,0,0,1,0,0,0,NA,2,1,"1.78",NA,1,"1.73",NA,1,"1.80",NA,1,0,1,0,0,0,NA
7335,"annual_2022","2022-07-17",0,"Sidewalk",3,1,"4.5",NA,1,"5.41",NA,1,"5.22",NA,0,0,1,0,0,0,NA,3,1,"2.01",NA,1,"1.76",NA,1,"2.53",NA,1,0,1,0,0,0,NA
7348,"annual_2022","2022-07-31",0,"back yard, grass",1,1,"3.86",NA,1,"2.46",NA,1,"3.18",NA,0,0,0,0,1,0,NA,1,1,"2.0",NA,1,"2.03",NA,1,"1.65",NA,0,0,1,0,0,0,NA
7399,"annual_2023","2023-04-26",0,"back yard grass",1,1,"10.0",NA,1,"10.7",NA,1,"10.5",NA,1,0,0,0,0,0,NA,1,1,"10.2",NA,1,"10.8",NA,1,"11",NA,1,0,1,1,0,0,NA
7448,"annual_2023","2023-04-15",1,"Backyard, flat, grass",2,1,"3.42",NA,1,"3.21",NA,1,"3.35",NA,0,0,1,0,0,0,NA,3,1,"3.01",NA,1,"3.22",NA,1,"3.45",NA,0,0,1,0,0,0,NA
7800,"annual_2023","2023-05-19",0,"In the yard, flat grassy area",4,1,"4.48",NA,1,"5.88",NA,1,"4.80",NA,1,0,1,0,0,0,NA,3,1,"4.06",NA,1,"4.80",NA,1,"3.98",NA,1,0,1,1,0,0,NA
7989,"annual_2023","2023-05-28",0,"front sidewalk",3,1,"3.46",NA,1,"3.11",NA,1,"2.78",NA,1,0,1,0,0,0,NA,1,1,"3.11",NA,1,"3.41",NA,1,"3.43",NA,1,0,1,0,0,0,NA
8037,"annual_2022","2022-06-16",0,"Driveway",2,1,"2.7",NA,1,"3.8",NA,1,"2.9",NA,0,0,1,1,0,0,NA,2,1,"4.3",NA,1,"3.2",NA,1,"3.1",NA,1,0,1,1,0,0,NA
8042,"annual_2022","2022-07-24",0,"Sidewalk outside my house; painted concrete",3,1,"3.50",NA,1,"3.83",NA,1,"3.56",NA,1,0,1,0,0,0,NA,3,1,"2.26",NA,1,"2.03",NA,1,"2.10",NA,1,0,1,1,0,1,"Petting him"
8202,"annual_2023","2023-05-21",1,"in my yard",4,1,"4.79",NA,1,"4.73",NA,1,"4.12",NA,1,0,0,0,0,0,NA,3,1,"2.09",NA,1,"1.81",NA,1,"1.81",NA,0,0,0,0,0,1,"treat & train treat dispenser"
8505,"annual_2023","2023-05-13",0,"Inside the pole barn/horse barn; Dirt",3,1,"3.94",NA,1,"4.33",NA,1,"4.08",NA,0,0,1,0,0,0,NA,3,1,"5.12",NA,1,"4.52",NA,1,"4.58",NA,0,0,1,0,0,1,"When pet was taken off leash, he was very distracted. When doing this portion of the exercise, he was off leash with the handler running along side of him. If no one was with him, he did not run straight and would stop to smell things when we did the initial trials. These numbers are no where representative of how fast this dog is in the yard running. He runs at lightning speed chasing things. His ""run"" during this activity was super slow for him and not him in super motivated, desire to run. If I had a moving rabbit at the finish line, he would have likely cleared this distance in a second!"
8553,"annual_2023","2023-05-11",1,"Black top driveway",3,1,"5.31",NA,1,"4.29",NA,1,"4.05",NA,0,0,1,0,0,0,NA,3,1,"2.53",NA,1,"2.4",NA,1,"2.14",NA,1,0,0,0,0,0,NA
9036,"annual_2023","2023-05-02",1,"Volleyball court",3,1,"4.5",NA,1,"4.6",NA,1,"3.0",NA,1,0,0,0,0,0,NA,3,1,"2.51",NA,1,"2.78",NA,1,"2.61",NA,1,0,0,0,0,0,NA
9075,"annual_2023","2023-05-15",1,"In the grass at the park across the street where Cowboy goes for a walk every afternoon.",5,1,"4.09",NA,1,"4.03",NA,1,"4.04",NA,1,0,1,0,0,0,NA,3,1,"2.08",NA,1,"2.31",NA,1,"2.19",NA,1,0,1,0,0,0,NA
9141,"annual_2023","2023-05-18",0,"outside in our driveway",4,1,"3.87",NA,1,"4.63",NA,1,"4.77",NA,0,0,1,0,0,0,NA,2,1,"3.15",NA,1,"2.30",NA,0,NA,"Got distracted looking for a tennis ball and didn't finish the course.",0,0,1,0,0,0,NA
9280,"annual_2023","2023-05-18",0,"Mosswood Park by big eucalyptus tree",2,1,"4.57",NA,1,"4.62",NA,1,"5.48",NA,1,0,1,0,0,0,NA,2,1,"7.80",NA,1,"3.60",NA,1,"3.79",NA,1,0,1,1,0,0,NA
9316,"annual_2022","2022-07-13",1,"Concrete Driveway",3,1,"4.62",NA,1,"3.97",NA,1,"3.97",NA,0,0,0,0,1,0,NA,3,1,"2.52",NA,1,"2.59",NA,1,"2.65",NA,1,0,1,0,0,0,NA
9329,"annual_2022","2022-06-28",0,"Back yard",2,1,"4.74",NA,1,"5.14",NA,1,"4.63",NA,0,0,1,0,0,0,NA,2,1,"2.23",NA,1,"1.83",NA,1,"2.47",NA,1,0,0,0,0,0,NA
9588,"annual_2022","2022-06-26",0,"backyard at home",2,1,"6.30",NA,1,"5.38",NA,1,"5.91",NA,0,0,1,0,0,0,NA,2,1,"3.05",NA,1,"3.40",NA,1,"3.33",NA,1,0,0,0,0,0,NA
9588,"annual_2023","2023-05-07",1,"Backyard - artificial grass",4,1,"8.22",NA,1,"7.31",NA,1,"7.20",NA,0,0,1,0,0,0,NA,2,1,"4.50",NA,0,NA,"Completed course but was distracted by a leaf in the yard (time was 6.49)",1,"3.97",NA,1,0,0,0,0,0,NA
9947,"annual_2023","2023-05-18",0,"in my yard, gravel",3,1,"4.37",NA,1,"4.14",NA,1,"3.75",NA,0,0,0,0,1,0,NA,2,1,"2.79",NA,1,"3.07",NA,1,"2.62",NA,1,0,0,0,0,0,NA
10045,"annual_2023","2023-05-07",1,"hallway in my house",2,1,"6.06",NA,1,"5.9",NA,1,"5.71",NA,0,0,1,0,0,0,NA,2,1,"4.22",NA,1,"4.03",NA,1,"3.99",NA,0,0,1,1,0,0,NA
10337,"annual_2023","2023-05-29",0,"inside my house on bamboo flooring",3,1,"6.79",NA,1,"8.48",NA,1,"7.62",NA,1,0,1,0,0,0,NA,2,1,"11.23",NA,0,NA,"He went off course into another room",0,NA,"He started to go off course into another room and then quit. He wanted to go to bed.",1,0,1,1,0,0,NA
10393,"annual_2023","2023-05-16",1,"Hallway between front door and bedroom",2,1,"7.85",NA,1,"8.37",NA,1,"6.54",NA,1,0,0,0,0,0,NA,1,1,"4.22",NA,1,"3.49",NA,1,"3.37",NA,1,0,0,0,0,0,NA
10459,"annual_2023","2023-04-28",0,"Fenched front yard with 4 in high St Augustine grass",3,1,"4.48",NA,1,"4.37",NA,1,"4.38",NA,1,0,0,0,0,0,NA,2,1,"3.42",NA,1,"3.13",NA,1,"3.28",NA,1,0,0,0,0,0,NA
10465,"annual_2022","2022-07-23",0,"our driveway, asphalt",5,1,"3.69",NA,1,"3.51",NA,1,"3.62",NA,0,0,0,0,1,0,NA,3,1,"1.69",NA,1,"1.56",NA,1,"1.68",NA,0,1,0,0,0,0,NA
10647,"annual_2023","2023-05-16",1,"Park, concrete, grass, asphalt",3,1,"3.49",NA,1,"3.03",NA,1,"3.75",NA,0,0,0,0,1,0,NA,3,1,"2.18",NA,1,"2.29",NA,1,"2.42",NA,0,0,0,0,1,0,NA
10650,"annual_2022","2022-07-17",0,"concrete patio",5,1,"3.97",NA,1,"4.04",NA,1,"4.27",NA,0,0,1,0,0,0,NA,5,1,"2.60",NA,1,"2.61",NA,1,"2.54",NA,1,0,0,0,0,0,NA
10650,"annual_2023","2023-05-09",1,"concrete patio, cool day",3,1,"6.2",NA,1,"4.6",NA,1,"5.1",NA,1,0,1,0,0,0,NA,3,1,"2.93",NA,1,"2.98",NA,1,"2.20",NA,1,0,1,0,0,0,NA
10666,"annual_2023","2023-04-26",0,"backyard, grass",3,1,"3.73",NA,1,"4.19",NA,1,"3.86",NA,0,0,0,0,1,0,NA,3,1,"1.93",NA,1,"1.8",NA,1,"1.66",NA,1,0,1,0,0,0,NA
11023,"annual_2023","2023-05-22",0,"sidewalk in front of our house",4,1,"4.78",NA,1,"5.29",NA,1,"5.39",NA,1,0,0,0,0,0,NA,2,1,"2.25",NA,1,"2.75",NA,1,"2.77",NA,1,0,0,0,0,0,NA
11086,"annual_2023","2023-04-24",0,"on drive way - concrete",3,1,"6.64",NA,1,"6.50",NA,1,"6.65",NA,0,0,1,0,0,0,NA,3,1,"3.15",NA,1,"2.36",NA,1,"2.58",NA,1,0,1,0,0,0,NA
11088,"annual_2023","2023-04-29",1,"My drive way, concrete",2,1,"6.66",NA,0,NA,"he started to run and pulled on the leash",1,"7.21",NA,1,0,0,0,0,0,NA,2,1,"3.16",NA,1,"1.23",NA,1,"2.33",NA,1,0,0,0,0,0,NA
11206,"annual_2023","2023-05-21",1,"My yard, grass",3,1,"5.08",NA,1,"4.14",NA,1,"3.87",NA,1,0,0,0,0,0,NA,1,1,"1.36",NA,1,"1.25",NA,1,"1.15",NA,0,1,0,0,0,0,NA
11238,"annual_2023","2023-05-07",0,"inside my house",3,1,"4.10",NA,1,"3.84",NA,1,"3.75",NA,1,0,0,0,0,0,NA,4,1,"2.34",NA,1,"2.32",NA,1,"2.34",NA,1,0,0,0,0,0,NA
11298,"annual_2022","2022-07-19",1,"In my yard, grass",2,1,"4.24",NA,1,"4.26",NA,1,"3.75",NA,0,1,1,0,0,0,NA,2,1,"3.69",NA,1,"3.81",NA,1,"3.76",NA,0,1,1,0,0,0,NA
11318,"annual_2023","2023-05-02",0,"In my back yard on grass",3,1,"3.65",NA,1,"3.53",NA,1,"3.55",NA,0,0,0,0,1,0,NA,1,0,NA,"Did not attempt this exercise",0,NA,"Did not attempt this exercise",0,NA,"Did not attempt this exercise",0,0,0,0,1,0,NA
11333,"annual_2023","2023-05-14",1,"area in the back yard with mulch",3,1,"5.13",NA,1,"5.70",NA,1,"5.52",NA,0,0,1,0,0,0,NA,2,1,"2.95",NA,1,"3.25",NA,1,"3.65",NA,0,0,1,0,0,0,NA
11466,"annual_2022","2022-07-17",1,"front yard - large opening between trees",1,1,"4.0",NA,1,"3.75",NA,1,"3.55",NA,1,0,1,0,0,0,NA,2,1,"2.95",NA,1,"3.73",NA,1,"2.45",NA,1,0,1,0,0,0,NA
11466,"annual_2023","2023-05-24",1,"front yard 158",1,1,"2.95",NA,1,"2.55",NA,1,"3.17",NA,0,0,1,1,0,0,NA,2,1,"2.18",NA,1,"2.63",NA,1,"2.91",NA,0,0,1,1,0,0,NA
11575,"annual_2023","2023-04-20",1,"In my yard, concrete",3,1,"4.26",NA,1,"4.38",NA,1,"4.06",NA,1,0,0,1,0,0,NA,2,1,"3.61",NA,1,"3.56",NA,1,"3.53",NA,1,0,1,0,0,0,NA
12046,"annual_2023","2023-05-12",0,"Outside my front door walkway - concrete",2,1,"6.66",NA,1,"6.63",NA,1,"6.33",NA,0,0,1,0,0,0,NA,2,1,"6.66",NA,1,"6.63",NA,1,"6.33",NA,0,0,1,0,0,0,NA
12064,"annual_2023","2023-04-29",0,"Back yard, grass",2,1,"3.11",NA,1,"4.14",NA,1,"4.13",NA,0,0,0,0,1,0,NA,2,1,"1.76",NA,1,"3.10",NA,1,"2.50",NA,0,0,0,0,1,0,NA
12068,"annual_2023","2023-05-21",0,"asphalt playground",1,1,"5.35",NA,1,"4.35",NA,1,"5.45",NA,1,0,0,0,0,0,NA,1,1,"3.21",NA,1,"2.92",NA,1,"2.57",NA,1,0,1,0,0,0,NA
12176,"annual_2023","2023-04-29",1,"A flat area of my driveway. (gravel)",1,1,"3.63",NA,1,"3.89",NA,1,"3.75",NA,0,0,1,0,0,0,NA,1,1,"1.86",NA,1,"2.39",NA,1,"2.80",NA,0,0,1,0,0,0,NA
12376,"annual_2023","2023-04-19",1,"Back yard, bark. He runs there every morning.",2,1,"4.80",NA,1,"4.88",NA,1,"4.89",NA,1,0,0,0,0,0,NA,2,1,"2.81",NA,1,"3.72",NA,1,"3.90",NA,1,0,0,0,0,0,NA
12544,"annual_2022","2022-07-10",1,"Backyard",1,1,"5.67",NA,1,"5.37",NA,1,"4.57",NA,0,0,0,0,1,0,NA,1,1,"2.63",NA,1,"2.77",NA,1,"2.98",NA,0,0,0,0,1,0,NA
12544,"annual_2023","2023-05-07",1,"In my yard",2,1,"4.52",NA,1,"4.30",NA,1,"4.22",NA,0,0,0,0,1,0,NA,2,1,"2.03",NA,1,"2.52",NA,1,"1.75",NA,0,1,0,0,0,0,NA
12608,"annual_2023","2023-05-07",0,"Inside my fenced backyard on a large concrete pad",2,1,"5.73",NA,1,"5.28",NA,1,"4.98",NA,0,0,1,0,0,0,NA,2,1,"2.28",NA,1,"2.35",NA,1,"2.76",NA,1,0,0,0,0,0,NA
12676,"annual_2023","2023-05-23",0,"Basement",3,1,"6.64",NA,1,"7.25",NA,1,"5.71",NA,1,0,1,0,0,0,NA,3,1,"5.68",NA,1,"6.02",NA,1,"5.04",NA,1,0,1,0,0,0,NA
