"dog_id","Sample_Year","DAP_Sample_ID","krt_cbc_total_wbcs","krt_cbc_abs_metamyelocytes","krt_cbc_abs_bands","krt_cbc_abs_neutrophils","krt_cbc_abs_lymphocytes","krt_cbc_abs_monocytes","krt_cbc_abs_eosinophils","krt_cbc_abs_basophils","krt_cbc_abs_other_cells","krt_cbc_rel_metamyelocytes","krt_cbc_rel_bands","krt_cbc_rel_neutrophils","krt_cbc_rel_lymphocytes","krt_cbc_rel_monocytes","krt_cbc_rel_eosinophils","krt_cbc_rel_basophils","krt_cbc_rel_other_cells","krt_cbc_rbc","krt_cbc_hgb","krt_cbc_hct","krt_cbc_pcv","krt_cbc_mcv","krt_cbc_mch","krt_cbc_mchc","krt_cbc_rdw","krt_cbc_plt","krt_cbc_mpv","krt_cbc_pct","krt_cbc_plt_quant","krt_cbc_plt_morph","krt_cbc_plt_morph_2","krt_cbc_plt_morph_num","krt_cbc_plt_morph_num_2","krt_cbc_nucleated_rbcs","krt_cbc_retic_per","krt_cbc_retic_abs","krt_cbc_rbc_morph","krt_cbc_rbc_morph_2","krt_cbc_rbc_morph_3","krt_cbc_rbc_morph_num","krt_cbc_rbc_morph_num_2","krt_cbc_rbc_morph_num_3","krt_cbc_wbc_morph","krt_cbc_wbc_morph_2","krt_cbc_wbc_morph_num","krt_cbc_hemoparasites","krt_cbc_test_comments"
2198,"precision_1","2198-precision_1-CBC",5.95,0,0,3.75,1.43,0.42,0.36,0,0,0,0,63,24,7,6,0,0,8.09,20.6,61.8,NA,76.4,25.5,33.3,11.9,NA,18.2,0.27,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.88,71.6,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
2386,"precision_1","2386-precision_1-CBC",6.42,0,0,5.14,1.03,0.19,0.06,0,0,0,0,80,16,3,1,0,0,6.31,15.2,45.7,NA,72.4,24.1,33.3,11.1,284,8,0.23,"Appear Adequate",NA,NA,NA,NA,NA,0.48,30.6,"Crenation",NA,NA,"4+",NA,NA,"Dohle Bodies",NA,"1+","None Observed",NA
2386,"precision_2","2386-precision_2-CBC",5.01,0,0,3.66,0.8,0.25,0.3,0,0,0,0,73,16,5,6,0,0,6.22,14.8,46.8,NA,75.2,23.8,31.6,11.8,402,7.9,0.32,"Appear Adequate",NA,NA,NA,NA,NA,1.1,68.6,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
2386,"precision_3","2386-precision_3-CBC",9.98,0,0,8.98,0.5,0.4,0.1,0,0,0,0,90,5,4,1,0,0,6.29,15.2,47.4,NA,75.4,24.2,32.1,11,395,8.1,0.32,"Appear Adequate",NA,NA,NA,NA,NA,0.68,42.7,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
2560,"precision_1","2560-precision_1-CBC",5.6,0,0,3.36,1.23,0.28,0.73,0,0,0,0,60,22,5,13,0,0,6.49,15.5,46.7,NA,72,23.9,33.2,12.4,267,8.7,0.23,"Appear Adequate",NA,NA,NA,NA,NA,1.24,80.7,"Crenation",NA,NA,"4+",NA,NA,"See Comments",NA,NA,"None Observed","Many of the WBCs in this sample are deteriorated due to artifact (aging, temperature, mechanical rupture, etc.) and an accurate WBC morphology could not be obtained. It is recommended to submit 2-3 air dried smears prepared at the time of blood collection."
2560,"precision_2","2560-precision_2-CBC",7.37,0,0,4.86,1.33,0.52,0.66,0,0,0,0,66,18,7,9,0,0,7.06,17.1,52.5,NA,74.4,24.2,32.6,12.4,240,17.4,0.42,"Appear Adequate",NA,NA,NA,NA,NA,1.19,83.9,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
2591,"precision_1","2591-precision_1-CBC",10.91,0,0,7.96,1.75,0.33,0.87,0,0,0,0,73,16,3,8,0,0,6.6,16.3,48.1,NA,72.9,24.7,33.9,11.4,453,10,0.45,"Appear Adequate","Clumped",NA,"Moderate",NA,NA,2.01,132.9,"Crenation","See Comments",NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed","Hemolysis is present in this sample; this affects the RBC indice results and can distort the appearance of red blood cells for microscopic evaluation. The red blood cell morphology could not be fully assessed in this patient due to the hemolysis. If clinically indicated, repeat analysis on a new sample is recommended."
2591,"precision_2","2591-precision_2-CBC",8.44,0,0,6.33,1.18,0.68,0.25,0,0,0,0,75,14,8,3,0,0,6.89,16.3,52.6,NA,76.3,23.7,31,11,NA,11.6,0.37,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.67,46.4,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
2591,"precision_3","2591-precision_3-CBC",10.5,0,0,7.04,2,0.42,1.05,0,0,0,0,67,19,4,10,0,0,7.61,18.2,54,NA,71,23.9,33.7,11.1,588,8.7,0.51,"Appear Increased",NA,NA,NA,NA,NA,1.34,101.9,NA,"Crenation",NA,NA,"4+",NA,"Dohle Bodies",NA,"2+","None Observed","Not enough poly to call"
2775,"precision_1","2775-precision_1-CBC",9.12,0,0,7.39,0.82,0.27,0.64,0,0,0,0,81,9,3,7,0,0,7.94,19.5,59.1,NA,74.4,24.6,33,12.8,297,13.3,0.4,"Appear Adequate","Enlarged",NA,"1+",NA,NA,1.62,128.7,"Polychromasia",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
2775,"precision_2","2775-precision_2-CBC",9.43,0,0,7.07,1.23,0.19,0.94,0,0,0,0,75,13,2,10,0,0,7.67,19.2,59,NA,76.9,25,32.5,13.3,NA,16.7,0.72,"Appear Adequate","Clumped",NA,"Marked",NA,NA,2.41,184.7,"Polychromasia","Lipemia Artifacts Observed",NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed","Lipemia is present in this sample and can distort the appearance of red blood cells for microscopic evaluation. The red blood cell morphology could not be fully assessed in this patient due to the lipemia. If clinically indicated, repeat analysis on a fasted sample is recommended."
2806,"precision_1","2806-precision_1-CBC",8.85,0,0.18,7.26,0.44,0.97,0,0,0,0,2,82,5,11,0,0,0,3.63,9.5,30.9,NA,85.1,26.2,30.7,14.4,NA,11.8,0.35,"Appear Adequate","Clumped",NA,"Marked",NA,2,3.05,110.8,"Anisocytosis","Crenation","Howell Jolly Bodies","Mild","1+","1+","Toxic Neutrophils","Dohle Bodies","4+","None Observed","Not enough poly to call "
2895,"precision_1","2895-precision_1-CBC",7.82,0,0,4.77,2.35,0.16,0.55,0,0,0,0,61,30,2,7,0,0,7.9,17.5,54.1,NA,68.5,22.2,32.3,11.3,NA,19.4,0.26,"Appear Adequate","Clumped",NA,"Moderate",NA,NA,0.61,47.9,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
2895,"precision_2","2895-precision_2-CBC",8.74,0,0,5.24,2.36,0.35,0.79,0,0,0,0,60,27,4,9,0,0,7.85,17.8,50.7,NA,64.6,22.7,35.1,11.4,279,22.1,0.62,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.8,62.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
2895,"precision_3","2895-precision_3-CBC",9.2,0,0,4.69,4.05,0.09,0.37,0,0,0,0,51,44,1,4,0,0,7.59,17.7,52.2,NA,68.8,23.3,33.9,11.5,212,19.9,0.42,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.59,44.7,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
3035,"precision_1","3035-precision_1-CBC",4.51,0,0,2.75,1.17,0.23,0.36,0,0,0,0,61,26,5,8,0,0,6.92,17.8,53.5,NA,77.3,25.7,33.3,12,NA,8.8,0.23,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.64,44.3,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
3035,"precision_2","3035-precision_2-CBC",4.39,0,0,2.5,1.49,0.26,0.13,0,0,0,0,57,34,6,3,0,0,7.27,18.6,58.3,NA,80.2,25.6,31.9,12.1,330,10.2,0.34,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.68,49.3,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
3091,"precision_1","3091-precision_1-CBC",8.45,0,0,6.59,1.44,0.25,0.17,0,0,0,0,78,17,3,2,0,0,7.06,16.3,47.9,NA,67.8,23.1,34,13,285,13,0.37,"Appear Adequate",NA,NA,NA,NA,NA,0.48,33.7,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
3091,"precision_2","3091-precision_2-CBC",4.87,0,0,2.92,1.07,0.19,0.68,0,0,0,0,60,22,4,14,0,0,6.24,15.4,42.9,NA,68.8,24.7,35.9,14,246,20.6,0.51,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.47,29.6,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed","Hemolysis is present in this sample. Hemolysis can affect automated parameters related to RBCs and can distort the microscopic appearance of RBCs. Therefore, the automated data should be interpreted with slight caution in this case. If clinically indicated, repeat CBC on a new sample is recommended. "
3304,"precision_1","3304-precision_1-CBC",6.9,0,0,4.83,1.45,0.55,0.07,0,0,0,0,70,21,8,1,0,0,6.9,13.9,41,NA,59.4,20.1,33.9,12.3,320,9.3,0.3,"Appear Adequate",NA,NA,NA,NA,NA,0.86,59.1,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
3315,"precision_1","3315-precision_1-CBC",3.62,0,0,2.46,0.76,0.22,0.18,0,0,0,0,68,21,6,5,0,0,7.88,20,59.3,NA,75.3,25.4,33.7,11.8,NA,16.6,0.35,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.77,60.8,"Crenation",NA,NA,"4+",NA,NA,"See Comments",NA,NA,"None Observed","Many of the WBCs in this sample are deteriorated due to artifact (aging, temperature, mechanical rupture, etc.) and an accurate WBC morphology could not be obtained. It is recommended to submit 2-3 air dried smears prepared at the time of blood collection."
3315,"precision_2","3315-precision_2-CBC",3.43,0,0,2.26,0.58,0.17,0.41,0,0,0,0,66,17,5,12,0,0,7.78,19.7,58.3,NA,74.9,25.3,33.8,12.1,232,13.7,0.32,"Appear Adequate",NA,NA,NA,NA,NA,0.87,67.6,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
3412,"precision_1","3412-precision_1-CBC",9.44,0,0,7.65,0.76,0.47,0.47,0.09,0,0,0,81,8,5,5,1,0,7.5,19,54.2,NA,72.3,25.3,35.1,12.1,372,8.1,0.3,"Appear Adequate",NA,NA,NA,NA,NA,0.96,72.1,"Crenation",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
3412,"precision_2","3412-precision_2-CBC",6.4,0,0,4.35,1.28,0.51,0.26,0,0,0,0,68,20,8,4,0,0,7.1,17.2,53,NA,74.6,24.2,32.5,12.1,499,8.3,0.42,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.24,88.3,"Crenation","Polychromasia",NA,"4+","1+",NA,"Unremarkable",NA,NA,"None Observed","Platelet count appears adequate, not increased."
3468,"precision_1","3468-precision_1-CBC",4.81,0,0,3.13,1.2,0.19,0.29,0,0,0,0,65,25,4,6,0,0,8.56,22,64,NA,74.8,25.7,34.4,12.1,249,8.4,0.21,"Appear Adequate",NA,NA,NA,NA,NA,0.63,54.1,"Crenation",NA,NA,"4+",NA,NA,"See Comments",NA,NA,"None Observed","Many of the WBCs in this sample are markedly deteriorated due to artifact (aging, temperature, mechanical rupture, etc.). These cells cannot be identified and an accurate differential cannot be obtained."
3468,"precision_2","3468-precision_2-CBC",4.42,0,0,3.14,1.15,0.09,0.04,0,0,0,0,71,26,2,1,0,0,8.03,20.5,60.9,NA,75.8,25.5,33.7,13,NA,19,0.15,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.44,35.4,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
3502,"precision_1","3502-precision_1-CBC",3.97,0,0,2.82,0.87,0.12,0.16,0,0,0,0,71,22,3,4,0,0,7.02,17.1,52,52,74.1,24.4,32.9,11.6,313,10.8,0.34,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.23,15.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
3502,"precision_2","3502-precision_2-CBC",5.66,0,0,4.02,0.91,0.57,0.17,0,0,0,0,71,16,10,3,0,0,6.73,16.5,48.5,NA,72.1,24.5,34,12,324,11.1,0.36,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.29,19.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
3586,"precision_1","3586-precision_1-CBC",9.98,0,0,6.79,2.79,0.2,0.2,0,0,0,0,68,28,2,2,0,0,6.69,16.6,49.3,NA,73.7,24.8,33.7,11.8,352,12.7,0.45,"Appear Adequate",NA,NA,NA,NA,1,0.92,61.5,"Unremarkable",NA,NA,NA,NA,NA,"Unremarkable",NA,NA,"None Observed",NA
3586,"precision_2","3586-precision_2-CBC",9.09,0,0,6.36,1.82,0.45,0.45,0,0,0,0,70,20,5,5,0,0,7.11,18.9,54,NA,75.9,26.6,35,12.8,NA,9.5,0.28,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.56,110.9,"Crenation","Polychromasia",NA,"3+","1+",NA,"Unremarkable",NA,NA,"None Observed","There is a reticulocytosis without an apparent anemia. General considerations include early or resolving anemia from blood loss or hemolysis, cardiac or pulmonary disease. In addition, reticulocytosis without anemia has been associated with dogs on anti-inflammatory drugs and with osteoarthritis. Serial monitoring of these values may clarify the clinical significance of the reticulocytosis."
3595,"precision_1","3595-precision_1-CBC",7.91,0,0,4.51,2.06,0.55,0.79,0,0,0,0,57,26,7,10,0,0,7.41,18.2,53.9,NA,72.7,24.6,33.8,12.6,217,10.3,0.22,"Appear Adequate",NA,NA,NA,NA,NA,1.49,110.5,"Polychromasia","Crenation",NA,"1+","4+",NA,"Unremarkable",NA,NA,"None Observed","There is a reticulocytosis without an apparent anemia. General considerations include early or resolving anemia from blood loss or hemolysis, cardiac or pulmonary disease. In addition, reticulocytosis without anemia has been associated with dogs on anti-inflammatory drugs and with osteoarthritis. Serial monitoring of these values may clarify the clinical significance of the reticulocytosis."
3595,"precision_2","3595-precision_2-CBC",6.72,0,0,3.63,2.42,0.4,0.27,0,0,0,0,54,36,6,4,0,0,7.59,19,58,NA,76.4,25,32.8,12.6,286,10.5,0.3,"Appear Adequate","Clumped",NA,"Moderate",NA,NA,1.52,115.6,"Crenation","Polychromasia",NA,"4+","1+",NA,"Unremarkable",NA,NA,"None Observed",NA
3653,"precision_1","3653-precision_1-CBC",9.28,0,0,7.05,1.58,0.19,0.46,0,0,0,0,76,17,2,5,0,0,7.93,20.6,59.5,NA,75,26,34.6,12.9,329,19.8,0.65,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.08,85.2,"Crenation",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
3653,"precision_2","3653-precision_2-CBC",8.1,0,0,6.08,1.13,0.41,0.49,0,0,0,0,75,14,5,6,0,0,7.72,18.9,54.2,NA,70.2,24.5,34.9,13.1,NA,20.8,0.35,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.81,62.3,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
3803,"precision_1","3803-precision_1-CBC",4.16,0,0.04,2.95,0.25,0.54,0.37,0,0,0,1,71,6,13,9,0,0,6.75,14.7,43.6,NA,64.6,21.8,33.7,13.3,394,9.5,0.37,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.42,28.6,"Crenation",NA,NA,"3+",NA,NA,"Dohle Bodies",NA,"3+","None Observed",NA
3900,"precision_1","3900-precision_1-CBC",6.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.67,13.4,48.4,NA,85.4,23.6,27.7,12,340,10,0.34,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.5,28.3,"Crenation",NA,NA,"4+",NA,NA,"See Comments",NA,NA,"None Observed","Many of the WBCs in this sample are markedly deteriorated due to artifact (aging, temperature, mechanical rupture, etc.). These cells cannot be identified and an accurate differential cannot be obtained."
3900,"precision_2","3900-precision_2-CBC",6.51,0,0,3.39,2.54,0.26,0.33,0,0,0,0,52,39,4,5,0,0,4.97,11.7,35.9,NA,72.2,23.5,32.6,12.4,NA,10.6,0.6,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.57,28.3,"Crenation",NA,NA,"4+",NA,NA,"Reactive Lymphocytes",NA,"2+","None Observed",NA
4093,"precision_1","4093-precision_1-CBC",4.43,0,0,3.15,0.71,0.4,0.18,0,0,0,0,71,16,9,4,0,0,6.98,17,46.4,NA,66.5,24.4,36.6,14.5,249,8.3,0.21,"Appear Adequate",NA,NA,NA,NA,NA,0.57,39.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
4093,"precision_2","4093-precision_2-CBC",3.97,0,0,3.18,0.52,0.24,0.04,0,0,0,0,80,13,6,1,0,0,8.06,18.7,55,55,68.2,23.2,34,13.1,398,11.8,0.47,"Appear Adequate",NA,NA,NA,NA,NA,0.62,50,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
4284,"precision_1","4284-precision_1-CBC",7.35,0,0,4.78,1.84,0.22,0.51,0,0,0,0,65,25,3,7,0,0,7.56,18.6,58.8,NA,77.8,24.6,31.6,12,269,13.4,0.36,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.88,66.5,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
4290,"precision_1","4290-precision_1-CBC",7.22,0,0,5.13,1.23,0.58,0.29,0,0,0,0,71,17,8,4,0,0,7.03,17.3,50.6,NA,72,24.6,34.2,12.8,333,9.9,0.33,"Appear Adequate",NA,NA,NA,NA,NA,0.46,32.6,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
4352,"precision_1","4352-precision_1-CBC",7.16,0,0,4.37,1.65,0.72,0.43,0,0,0,0,61,23,10,6,0,0,5.84,16.5,49.7,NA,85.1,28.3,33.2,11.4,NA,15.7,0.27,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.69,40.6,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
4352,"precision_2","4352-precision_2-CBC",7.52,0,0,4.66,1.43,0.68,0.75,0,0,0,0,62,19,9,10,0,0,5.96,16.4,48.6,NA,81.5,27.5,33.7,11.5,369,11.4,0.42,"Appear Adequate",NA,NA,NA,NA,NA,0.79,47,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
4352,"precision_3","4352-precision_3-CBC",6.11,0,0,4.46,0.49,0.49,0.67,0,0,0,0,73,8,8,11,0,0,5.33,14.5,44.4,NA,83.3,27.2,32.7,11.8,476,10.3,0.49,"Appear Adequate",NA,NA,NA,NA,NA,0.48,25.6,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
4408,"precision_1","4408-precision_1-CBC",5.04,0,0,3.02,1.76,0.15,0.1,0,0,0,0,60,35,3,2,0,0,6.25,14.5,43.4,NA,69.4,23.2,33.4,12.6,255,8.1,0.21,"Appear Adequate",NA,NA,NA,NA,NA,0.85,53,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
4416,"precision_1","4416-precision_1-CBC",5.88,0,0,3.12,2,0.24,0.53,0,0,0,0,53,34,4,9,0,0,7.57,18.8,55.9,NA,73.8,24.8,33.6,12.3,NA,15.1,0.28,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.79,60,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
4416,"precision_2","4416-precision_2-CBC",6.07,0,0,3.58,2.25,0.06,0.18,0,0,0,0,59,37,1,3,0,0,7.39,18.7,55.9,NA,75.6,25.3,33.5,12.4,NA,15.6,0.42,"Appear Adequate","Clumped",NA,"Moderate",NA,NA,0.64,47.4,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
4416,"precision_3","4416-precision_3-CBC",4.37,0,0,2.49,1.57,0.17,0.13,0,0,0,0,57,36,4,3,0,0,7.22,18.2,53.4,NA,74,25.2,34.1,13.1,254,11.7,0.3,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.13,81.5,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
4425,"precision_1","4425-precision_1-CBC",9.51,0,0,5.61,2.47,0.48,0.95,0,0,0,0,59,26,5,10,0,0,6.44,15.3,46.7,NA,72.5,23.8,32.8,11.3,434,9,0.39,"Appear Adequate",NA,NA,NA,NA,1,0.59,38.3,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
4425,"precision_2","4425-precision_2-CBC",9.43,0,0,5.75,1.98,0.28,1.41,0,0,0,0,61,21,3,15,0,0,6.76,16.1,48.5,NA,71.7,23.8,33.2,12.9,453,9.7,0.44,"Appear Adequate",NA,NA,NA,NA,1,1.66,112,"Crenation","Polychromasia",NA,"1+","2+",NA,"Reactive Lymphocytes",NA,"Rare","None Observed","There is a reticulocytosis without an apparent anemia. General considerations include early or resolving anemia from blood loss or hemolysis, cardiac or pulmonary disease. In addition, reticulocytosis without anemia has been associated with dogs on anti-inflammatory drugs and with osteoarthritis. Serial monitoring of these values may clarify the clinical significance of the reticulocytosis."
4859,"precision_1","4859-precision_1-CBC",4.8,0,0,1.39,3.26,0.05,0.1,0,0,0,0,29,68,1,2,0,0,5.07,13.1,38.9,NA,76.7,25.8,33.7,11.8,NA,13.7,0.24,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.25,12.8,"Unremarkable",NA,NA,NA,NA,NA,"Unremarkable",NA,NA,"None Observed",NA
4859,"precision_2","4859-precision_2-CBC",10.28,0,0,6.27,2.88,0.31,0.82,0,0,0,0,61,28,3,8,0,0,6.8,17.4,52.6,NA,77.4,25.6,33.1,12.4,337,9.5,0.32,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.85,58,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
4919,"precision_1","4919-precision_1-CBC",5.38,0,0,3.34,0.75,0.22,1.02,0.05,0,0,0,62,14,4,19,1,0,6.49,16.5,48.9,NA,75.3,25.4,33.7,12.2,234,12.7,0.3,"Appear Adequate",NA,NA,NA,NA,NA,0.49,31.7,"Crenation",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
4919,"precision_2","4919-precision_2-CBC",3.54,0,0,2.19,1.2,0.07,0.07,0,0,0,0,62,34,2,2,0,0,6.64,16.1,48.7,NA,73.3,24.2,33.1,12.2,265,12.1,0.32,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.86,57.1,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
5057,"precision_1","5057-precision_1-CBC",9,0,0,6.12,2.25,0.54,0.09,0,0,0,0,68,25,6,1,0,0,7.38,16.9,49.7,NA,67.3,22.9,34,11.5,349,8.7,0.3,"Appear Adequate",NA,NA,NA,NA,NA,0.88,64.8,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
5486,"precision_1","5486-precision_1-CBC",3.21,0,0,1.8,1.25,0.06,0.1,0,0,0,0,56,39,2,3,0,0,7.33,17.7,51.7,NA,70.5,24.1,34.2,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,39.3,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed","Only rare platelets were observed on smear review. One EDTA whole blood tube was clotted and could not be tested. The additional EDTA whole blood tube, which was used for testing, had a small sample volume. Therefore, accurate platelet indices cannot be reported in this patient. Please submit a new sample if clinically indicated. Please do not hesitate to contact me with any questions. "
5670,"precision_1","5670-precision_1-CBC",9.08,0,0,7.26,1,0.45,0.36,0,0,0,0,80,11,5,4,0,0,7.34,18.6,53.7,NA,73.2,25.3,34.6,11.9,200,14,0.28,"Appear Adequate","Clumped",NA,"Moderate",NA,NA,1.12,81.9,"Polychromasia","See Comments",NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed","Hemolysis is present in this sample; this affects the RBC indice results and can distort the appearance of red blood cells for microscopic evaluation. The red blood cell morphology could not be fully assessed in this patient due to the hemolysis. If clinically indicated, repeat analysis on a new sample is recommended."
5670,"precision_2","5670-precision_2-CBC",8.33,0,0,5.75,2.25,0.33,0,0,0,0,0,69,27,4,0,0,0,7.64,18.8,55.9,NA,73.2,24.6,33.6,13.4,227,10.4,0.24,"Appear Adequate","Clumped",NA,"Moderate",NA,2,1.66,126.8,"Polychromasia",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed","There is a reticulocytosis without an apparent anemia. General considerations include early or resolving anemia from blood loss or hemolysis, cardiac or pulmonary disease. In addition, reticulocytosis without anemia has been associated with dogs on anti-inflammatory drugs and with osteoarthritis. Serial monitoring of these values may clarify the clinical significance of the reticulocytosis."
5670,"precision_3","5670-precision_3-CBC",7.89,0,0,6.71,1.03,0.08,0.08,0,0,0,0,85,13,1,1,0,0,7.46,18.5,56.2,NA,75.3,24.8,32.9,12,NA,16.3,0.35,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.21,90.1,NA,"Crenation",NA,NA,"2+",NA,"Reactive Lymphocytes",NA,"1+","None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate.Hemolysis is present in this sample. Hemolysis can affect automated parameters related to RBCs and can distort the microscopic appearance of RBCs. Therefore, the automated data should be interpreted with slight caution in this case. Additionally, the RBC morphology could not be fully assessed in this sample. If clinically indicated, repeat CBC on a new sample is recommended."
6214,"precision_1","6214-precision_1-CBC",8.99,0,0,5.66,2.52,0,0.81,0,0,0,0,63,28,0,9,0,0,6.93,16.9,50.5,NA,72.9,24.4,33.5,12.1,247,14.8,0.37,"Appear Adequate",NA,NA,NA,NA,NA,0.76,52.9,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
6214,"precision_2","6214-precision_2-CBC",6.63,0,0,4.84,0.99,0.2,0.6,0,0,0,0,73,15,3,9,0,0,7.17,17.1,50,50,69.7,23.8,34.2,11.7,233,11.4,0.27,"Appear Adequate",NA,NA,NA,NA,NA,0.52,37.6,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
6230,"precision_1","6230-precision_1-CBC",6.64,0,0,4.85,1.06,0.53,0.2,0,0,0,0,73,16,8,3,0,0,7.2,17.2,51.2,NA,71.1,23.9,33.6,11.5,NA,21.2,0.23,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.5,35.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
6230,"precision_2","6230-precision_2-CBC",5,0,0,3.3,1.5,0.15,0.05,0,0,0,0,66,30,3,1,0,0,7.31,17.4,51,51,69.8,23.8,34.1,11.5,347,18.1,0.63,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.79,57.8,"Crenation",NA,NA,"4+",NA,NA,"See Comments",NA,NA,"None Observed","Many of the WBCs in this sample are deteriorated due to artifact (aging, temperature, mechanical rupture, etc.) and an accurate WBC morphology could not be obtained. It is recommended to submit 2-3 air dried smears prepared at the time of blood collection."
